id,vernacularName,language,locality
39504,guajara-vermelho,PORTUGUES,Pará
39505,Abiurana,PORTUGUES,AM; RO
39507,pariri; pariry,PORTUGUES,Brasil
39509,abiurana-cutiti,PORTUGUES,Amazonas
39511,abiurana,PORTUGUES,Rondônia
39514,abiurana-grande,PORTUGUES,Amazonas
39517,abiu-maparajuba,PORTUGUES,Pará
39521,pajura; pajura-de-obidos,PORTUGUES,Pará
39525,cucutiriba,PORTUGUES,Roraima
39525,cutitiba,PORTUGUES,Amazonas
39525,goiti,PORTUGUES,Roraima
39526,balata-rosadinha-braba,PORTUGUES,Amazonas
39528,tukuru,PORTUGUES,Amazonas
39529,abiurana,PORTUGUES,Amazonas
39529,abiurana-floribunda,PORTUGUES,Amazonas
39530,abiurana,PORTUGUES,Amazonas
39531,abiurana,PORTUGUES,Amazonas
39533,casca-doce,PORTUGUES,PA
39533,pau-doce,PORTUGUES,PA
39534,casca-doce; pau-doce,PORTUGUES,
39534,miraceem,PORTUGUES,
39536,casca-doce,PORTUGUES,Pará
39536,pau-doce,PORTUGUES,Pará
39538,casca-doce,PORTUGUES,Pará
39551,Salsaparrilha,PORTUGUES,
39551,Salsa do Rio Negro,PORTUGUES,
41431,cipó-de-leite,PORTUGUES,
43154,Tambatajá,PORTUGUES,Pará
43612,palmeria,PORTUGUES,BA
43612,pindoba-grauda,PORTUGUES,BA
44540,icá-grande,PORTUGUES,
44802,coco-de-vassoura,PORTUGUES,MG
44823,acumã-rasteiro,PORTUGUES,
44824,palmeirinha-da-serra,PORTUGUES,
44865,Butiti,PORTUGUES,sul
44865,carandaí,PORTUGUES,
44866,carandilla,PORTUGUES,
47653,bico-de-papagaio,PORTUGUES,
48241,PAJURA,PORTUGUES,NORTE
52599,cará,PORTUGUES,Sudeste
53462,Capipoatinga,PORTUGUES,Sudeste
53526,capim-dourado,PORTUGUES,Tocantins
54148,arataciú preto',PORTUGUES,Norte/AM
54339,cacho,PORTUGUES,Venezuela
54462,favela,PORTUGUES,Nordeste
54462,urtiga-de-raposa,PORTUGUES,Nordeste
54524,Casatinga-branca,PORTUGUES,Nordeste
54524,Cassetinga,PORTUGUES,Nordeste
55510,Branquilho; branquinho; branquio,PORTUGUES,Sudeste e Sul
56593,Sete-capa,PORTUGUES,Pará
58445,rabo de zorro,ESPANHOL,
60070,Matamatá do Romeu,PORTUGUES,
63774,marangaba,PORTUGUES,Ceará
63848,Araçá,PORTUGUES,Tocantins
63848,Araçá-do-baixão,PORTUGUES,Maranhão
64718,orquídea-lírio,PORTUGUES,Espírito Santo (Folli 2691)
64723,orquídea-raiz-vermelha,PORTUGUES,Espírito Santo (Folli 3984)
71433,apurui,PORTUGUES,Amazonas
71433,purui-grande,PORTUGUES,Amazonas
77934,mal-contudo,PORTUGUES,Sudeste
78001,duraque,PORTUGUES,amazônica
78006,sumaúma brava,PORTUGUES,amazonia
78013,frei-jorge,PORTUGUES,norte
78015,Carapanaúba preta,PORTUGUES,Norte
78056,Pimenteira,PORTUGUES,Sudeste
78061,mapiá,PORTUGUES,Amazônia
78061,andirobinha,PORTUGUES,Amazônia
78074,cinzeiro; tanibuca; tanimbuca,PORTUGUES,AM
78076,tanibuca,PORTUGUES,AM
78077,cuia-rana,PORTUGUES,AM
78077,tanibouca,PORTUGUES,AM
78077,mirindiba,PORTUGUES,AM
78077,tanimbuca,PORTUGUES,AM
78077,periquiteira,PORTUGUES,AM
78192,Guaranarana,PORTUGUES,Amazonas
78237,Pupunha-rana,PORTUGUES,Norte
78349,capim-marmelada,PORTUGUES,Santa Catarina
78424,faia,PORTUGUES,Espirito Santos
78435,puchuri,PORTUGUES,norte
78444,Pau - rosa,PORTUGUES,Amazonas
78455,canela-batalha,PORTUGUES,sudeste
78455,goiaba-de-mico,PORTUGUES,sudeste
78456,anhuvinha-branca,PORTUGUES,sudeste
78456,canela-oiti,PORTUGUES,sudeste
78458,canela-batalha,PORTUGUES,sudeste
78480,canela burra,PORTUGUES,sudeste
78483,Canela branca,PORTUGUES,sudeste
78650,Chacuretá,PORTUGUES,NE
78650,Jacuretá,PORTUGUES,NE
78650,Jatobá,PORTUGUES,NE
78650,Pau-d'óleo,PORTUGUES,NE
78652,Copaíba,PORTUGUES,N
78652,Podói,PORTUGUES,NE
78653,Copaíba,PORTUGUES,N
78653,Copaíba-cuiarana,PORTUGUES,N
78653,Copaíba-jutaí,PORTUGUES,N
78653,Copaíba-peluda,PORTUGUES,N
78653,Copaíba-preta,PORTUGUES,CO
78653,Copaibarana,PORTUGUES,N
78698,muirapiranga,PORTUGUES,Norte
78701,jacaré copahiba,PORTUGUES,Norte
78702,cupaú-barana,PORTUGUES,Norte
78708,Jatobá,PORTUGUES,Brasil
78797,Paracutaca,PORTUGUES,Norte-Pará
78797,Urucurana,PORTUGUES,Norte-Pará
78798,Arruda-vermelha,PORTUGUES,Bahia
78812,Muira Jibóia,PORTUGUES,Norte-Brasil
78814,Arabá-preto,PORTUGUES,Norte-Brasil
78860,ingaí,PORTUGUES,Amazonas
78861,ingaí,PORTUGUES,Amazonas
78871,ingá,PORTUGUES,Mato Grosso
78876,ingá xixica,PORTUGUES,Roraima
78876,ingaí,PORTUGUES,Amazonas
78913,quebra-foice,PORTUGUES,
78913,pau-de-espinho,PORTUGUES,
78914,Angelim,PORTUGUES,
78934,juquiri,PORTUGUES,Santa Catarina
78940,Arara-tucupi,PORTUGUES,Norte
78940,Faveira,PORTUGUES,Norte
78941,Faveira-atanan,PORTUGUES,Norte
78941,Visgueiro,PORTUGUES,Norte
78944,Arara-tucupi,PORTUGUES,Norte
78947,Visgueiro,PORTUGUES,Norte
78982,Tarapirinria,PORTUGUES,Nordeste
79049,Coronha,PORTUGUES,SE
79049,Coruanha,PORTUGUES,NE
79053,Mucunã,PORTUGUES,N
79055,Mucunã,PORTUGUES,NE
79073,Peroba-candeia,PORTUGUES,Sudeste
79093,Banha-de-galinha,PORTUGUES,Bahia
79093,Carne-d'anta,PORTUGUES,Bahia
79093,Pau-d'anta,PORTUGUES,Bahia
79153,Angelim,PORTUGUES,Rio de Janeiro
79154,Canelito-negro,ESPANHOL,Rio Grande; Venezuela
79154,Faveira,PORTUGUES,Pará
79154,Pilón,ESPANHOL,Caño Arature; Venezuela
79190,erva-de-passarinho,PORTUGUES,Norte
79231,Murici,PORTUGUES,Pará
79342,carrapeta,PORTUGUES,Minas Gerais/ Brasil
79371,amapá-mururê,PORTUGUES,Amazonas
79375,amapá-doce,PORTUGUES,Amazonas
79395,carapiá,PORTUGUES,Rio de Janeiro
79429,Ucuuba,PORTUGUES,Amazonas
79429,Ucuuba-folha-grande,PORTUGUES,Amazonas
79440,cururureçá,PORTUGUES,Amazonas
79474,castanha-curupira,PORTUGUES,AM
79521,pimenta longa,PORTUGUES,Acre
79555,Caixão,PORTUGUES,Bahia
79555,Catuteiro vermelho,PORTUGUES,Santa Catarina
79668,Cervejeira,PORTUGUES,Norte
79668,Saracura-mirá,PORTUGUES,Norte
79698,timbó,PORTUGUES,Sudeste
79707,cipó-timbó,PORTUGUES,Sul
79742,mentira,PORTUGUES,Brasil
79774,Alecrim bravo,PORTUGUES,
79774,Itapiuna,PORTUGUES,
79807,Cedro Rana,PORTUGUES,Pará
79807,Quaruba,PORTUGUES,Pará
79932,sabugueira,PORTUGUES,Acre
79932,sabugueiro,PORTUGUES,Acre
80019,cajuí-da-várzea,PORTUGUES,norte
80019,cajurana,PORTUGUES,norte
80021,caju-assu,PORTUGUES,norte
80021,cajueiro-do-mato,PORTUGUES,norte
80021,cajuí,PORTUGUES,Norte
80032,cajá-mirim,PORTUGUES,sudeste
80038,amaparanaré,PORTUGUES,Pará
80256,Maria sem-vergonha,PORTUGUES,sudeste
80340,algodão-de-seda,PORTUGUES,Sergipe
80340,saco-de-velho,PORTUGUES,
80458,titiquinha,PORTUGUES,Manaus
80460,cipó-titica,PORTUGUES,Brasil
80541,Coco,PORTUGUES,
80541,Coco-verde,PORTUGUES,
80570,matafome,PORTUGUES,BA
80571,jarrinha,PORTUGUES,Brasil
80574,jarrinha-barbada,PORTUGUES,Brasil
80574,jarrinha-negra,PORTUGUES,Brasil
80576,ambaiá-caá,PORTUGUES,Brasil
80576,angelicó,PORTUGUES,Brasil
80576,crista-de-galo,PORTUGUES,Brasil
80576,milhome,PORTUGUES,Brasil
80576,papo-de-peru,PORTUGUES,Brasil
80576,urubu-caá,PORTUGUES,Brasil
80577,cipó-de-cobra,PORTUGUES,Brasil
80577,jarrinha,PORTUGUES,Brasil
80583,jarrinha,PORTUGUES,Brasil
80585,urubu-caá,KAXINAWA,Amazonas
80586,cassaú,PORTUGUES,Brasil
80586,cipó-cassaú,PORTUGUES,Brasil
80586,cipó-milhomens,PORTUGUES,Brasil
80586,jarrinha-concha,PORTUGUES,Brasil
80586,jarrinha-triangular,PORTUGUES,Brasil
80588,milhomes-da-beira-do-rio,PORTUGUES,Brasil
80588,papo-de-peru,PORTUGUES,Brasil
80776,canela-de-velho,PORTUGUES,Nordeste
80776,Zínia,PORTUGUES,Sul; Sudeste
81318,crista-de-galo,PORTUGUES,Nordeste
81436,breu branco,PORTUGUES,Amazonas
81436,iaá-pixuna grande,PORTUGUES,Amazonas
81450,breu de leite,PORTUGUES,Amazonas
81482,breu branco,PORTUGUES,Para'
81575,imbaúba roxa,PORTUGUES,Amazonas
81581,imbaúba roxa,PORTUGUES,Amazonas
81620,mapatí,PORTUGUES,Amazonas
81623,imbaúbinha,PORTUGUES,Amazonas
81623,mapatí,PORTUGUES,Amazonas
81630,embaúbarana,PORTUGUES,Amapá
81752,Tamaquaré,PORTUGUES,
81754,sanafra,PORTUGUES,Amazônia (Rio Uaupés)
81759,tamaquaré,PORTUGUES,Amazônia
81759,tamaquaré-do-igapó,PORTUGUES,Amazônia
81764,Tamaquaré miúdo,PORTUGUES,
81794,apuí,PORTUGUES,Amazônia
81794,cebola-da-mata,PORTUGUES,Amazônia
81794,cebola-grande-da-mata,PORTUGUES,Amazônia
81799,Apui,PORTUGUES,Amazônia
81837,Mura-Piranga,PORTUGUES,Amazônia
81837,Pau Vermelho,PORTUGUES,Amazônia
81837,Red Wood,INGLES,Amazônia
81916,fukadi,PORTUGUES,Guiana
81918,tanimbuca-de-folha-grande,PORTUGUES,Norte (AM)
81928,tanimbuca da beira do rio,PORTUGUES,AM
81939,rabo-de-arara,PORTUGUES,PA
81958,cipó-pombo,PORTUGUES,MT
81958,tototo,PORTUGUES,RR
81973,meringiba-de-mata,PORTUGUES,Pará (Norte)
82000,Cumate,PORTUGUES,Amapá
82000,Macaquinho,PORTUGUES,Pará
82007,Marassacaca; Muraçacaca,PORTUGUES,Pará
82007,Pajurarana; Pajujurana,PORTUGUES,Mato Grosso
82007,Raparigeira,PORTUGUES,Amapá
82008,casca-de-sangue,PORTUGUES,Amapá
82033,cipó-tuira,PORTUGUES,Norte
82037,Cipó-prata,PORTUGUES,Norte
82037,Cipó-tuíra,PORTUGUES,Norte
82049,campainha-d'água,PORTUGUES,
82049,corriola-d'água,PORTUGUES,
82049,Yôsai,PORTUGUES,Norte
82061,bandeira-espanhola,PORTUGUES,
82062,batatão-de-canga,PORTUGUES,Pará
82103,Melanciarana,PORTUGUES,AM
82103,witoto,PORTUGUES,Perú
82103,firisão,PORTUGUES,Perú
82103,gamitana-sandia,ESPANHOL,Perú
82103,Pepinillo,ESPANHOL,Peru
82106,Purga-do-caboculo,PORTUGUES,BA; MG; RJ
82106,Capitão -do-Mato,PORTUGUES,MG; RJ; SP
82106,Anna-Pinta,PORTUGUES,MG; RJ; SP
82106,Purga-de-Gentio,PORTUGUES,SP;RJ;MG
82106,Purga-de-Caiapó,PORTUGUES,MG; RJ; SP
82107,bejuco-de-samuru,PORTUGUES,Venezuela
82107,Behuco-de-vavilla,ESPANHOL,Venezuela
82107,Puro-puro,ESPANHOL,Peru
82108,Pinoresëti,ESPANHOL,Bolivia
82108,mun incinci,ESPANHOL,
82108,gerimum-rana,PORTUGUES,
82108,sacha-zapallo,ESPANHOL,Perú
82108,Créole,FRANCES,Guiana Francesa
82108,Melanciarana,PORTUGUES,Roraima
82108,Tometotorino,PORTUGUES,Roraima
82111,Taijujá,PORTUGUES,SC
82111,Taiuiá,PORTUGUES,SC
82111,Engobeira-do-Mato,PORTUGUES,
82111,Purga-de-Caboclo,PORTUGUES,MG; RJ
82111,Guaiapó,PORTUGUES,MG; RJ
82111,Aboboreia-do-Mato,PORTUGUES,MG; RJ
82111,Purga-de-Gentio,PORTUGUES,MG; RJ
82111,Purga-de-Caiapó,PORTUGUES,MG; RJ
82111,Tajujá,PORTUGUES,SC
82114,Cereja-de-Purga,PORTUGUES,RJ
82114,Purga-de-Gentio,PORTUGUES,RJ
82114,Abóbora-D'Anta,PORTUGUES,RJ
82114,Cereja-do-Mato,PORTUGUES,RJ
82115,Melancia,PORTUGUES,Brasil
82117,Maxixe,PORTUGUES,nordeste
82120,Jerimum,PORTUGUES,nordeste
82145,Abóbora d'água,PORTUGUES,
82145,Cuité,PORTUGUES,
82147,Pepinello,ESPANHOL,Porto Rico
82147,Tayuya-miúdo,PORTUGUES,
82147,Pipino-silvestre,PORTUGUES,
82147,Pepino-bravo,PORTUGUES,
82147,Melão-de-morcego,PORTUGUES,
82147,Melão-de-beija-flor,PORTUGUES,
82147,Guardião,PORTUGUES,
82147,Cereja-de-purga,PORTUGUES,
82147,Abóbora-do-mato,PORTUGUES,
82147,Abobrinha-do-mato,PORTUGUES,
82152,Croá,PORTUGUES,Goiás
82305,Grão de galo,PORTUGUES,Amazonas
82305,Ucuhuba,PORTUGUES,Amazonas
82307,Envireira preta,PORTUGUES,Rondônia
82447,mabi,KAXINAWA,Suriname/Amazônia extra-Brasil
82457,carrapicho do cerrado',PORTUGUES,nordeste/MA
82470,seringari,PORTUGUES,norte/AC
82605,cortiça; corticeira,PORTUGUES,
82620,Marimari-bravo,PORTUGUES,Pará
82640,Sucupira vermelha,PORTUGUES,Amazônica
82640,Andiroba jaruba,PORTUGUES,Amazônica
82704,Pernambuco wood,INGLES,
82704,Brazilwood,INGLES,
82704,Palo de Pernambuco,ESPANHOL,Espanha
82704,Palo brasil,ESPANHOL,Espanha
82704,Ibirapitanga,PORTUGUES,Brasil
82704,Pau-pernambuco,PORTUGUES,Brasil NE
82704,pau-brasil,PORTUGUES,Brasil
82882,acapu-pixuna,PORTUGUES,Amazônia
82883,acapu,PORTUGUES,Amazônia
82883,acariquara,PORTUGUES,Amazônia
82884,sucupira-preta,PORTUGUES,Bahia
82898,sucupira-preta,PORTUGUES,NE
82929,coração-de-negro,PORTUGUES,AM
82964,Cacuricabra,PORTUGUES,NE
82964,Sapucaia,PORTUGUES,NE
82965,Copaíba,PORTUGUES,N
82965,Copaíba-branca,PORTUGUES,N
82965,Copaíba-do-igapó,PORTUGUES,N
82965,Copaibarana,PORTUGUES,N
82967,Copaíba,PORTUGUES,N; CO
82967,Copaíba-angelim,PORTUGUES,N
82967,Copaíba-branca,PORTUGUES,N
82967,Copaíba-rósea,PORTUGUES,N
82971,Copaíba,PORTUGUES,N
82971,Copaíba-angelim,PORTUGUES,N
82972,Copaíba,PORTUGUES,N
82972,Copaibeira,PORTUGUES,N
82972,Mi`ekë,KAXINAWA,N
82985,chocalho-de-cascavel,PORTUGUES,sudeste
82985,guizo-de-cascavel,PORTUGUES,sudeste
82986,chocalho,PORTUGUES,sudeste
82986,xique-xique,PORTUGUES,nordeste
83020,Verônica-do-igapó,PORTUGUES,Amazônia
83020,Verônica,PORTUGUES,Amazônia
83027,timbó-derris,PORTUGUES,Norte
83028,Cipó-cururu,PORTUGUES,N
83033,Timbó-bravo,PORTUGUES,Norte
83108,Cipó-mucunã,PORTUGUES,NE
83108,Olho-de-boi,PORTUGUES,NE
83159,ipê,PORTUGUES,Norte
83159,muirapiranga,PORTUGUES,Norte
83162,apa,PORTUGUES,Norte
83162,apa roxo,PORTUGUES,Norte
83166,acanã,PORTUGUES,Norte
83166,iuacanã,PORTUGUES,Norte
83183,heterostemo,PORTUGUES,Norte
83196,Jatobá piloso,PORTUGUES,Nordeste
83196,Jatobá verdadeiro,PORTUGUES,Nordeste
83197,Jatobá,PORTUGUES,Nordeste
83207,Jatobá,PORTUGUES,
83214,alfafa-do-pará,PORTUGUES,
83214,mata-pasto-preto,PORTUGUES,
83215,purgueiro,PORTUGUES,
83215,timbosinho,PORTUGUES,
83216,caachira,PORTUGUES,
83216,erva d'anir,PORTUGUES,
83218,mata-zombando,PORTUGUES,
83230,ingaí,PORTUGUES,Pará
83230,ingarama,PORTUGUES,Mato Grosso
83236,ingá pau,PORTUGUES,Espírito Santo
83243,ingá,PORTUGUES,Pará
83246,ingá,PORTUGUES,Brasil
83252,ingaí,PORTUGUES,Amazonas
83256,ingá do igapó,PORTUGUES,Amazonas
83256,ingá grande,PORTUGUES,Mato Grosso
83263,ingá ferradura,PORTUGUES,Sudeste
83263,ingá macaco,PORTUGUES,Sudeste
83270,ingá,PORTUGUES,Brasil
83280,leptolóbio,PORTUGUES,sudeste
83280,perobinha-do-campo,PORTUGUES,sudeste
83291,Fruta-de-rato,PORTUGUES,NE
83292,Timborana,PORTUGUES,Norte
83301,Juquirí,PORTUGUES,Norte
83301,Unha-de-cigana,PORTUGUES,Norte
83307,Aturiá,PORTUGUES,Norte
83307,Juquiri-preto,PORTUGUES,Norte
83314,Quebracho-espinhoso,PORTUGUES,
83314,Sangue-de-dragão,PORTUGUES,
83317,Atuíra,PORTUGUES,Norte
83317,Cortiça,PORTUGUES,Norte
83328,Unha-de-gato,PORTUGUES,
83329,Jacarandá-trepador,PORTUGUES,
83329,Unha-de-gato,PORTUGUES,
83332,arapary,PORTUGUES,
83337,igarana vermelha,PORTUGUES,Norte
83337,igarana xixy,PORTUGUES,Norte
83352,faveira,PORTUGUES,Norte
83358,arapari,PORTUGUES,Norte
83358,paricazeiro,PORTUGUES,Norte
83371,faveira,PORTUGUES,Norte
83410,dormideira,PORTUGUES,SP
83410,sensitiva,PORTUGUES,SP
83416,alagadiço,PORTUGUES,Maranhão
83426,malícia,PORTUGUES,MG
83450,malicia,PORTUGUES,
83450,sensitiva,PORTUGUES,
83464,unha-de-gato,PORTUGUES,
83464,malícia,PORTUGUES,
83478,jurema,PORTUGUES,
83478,jureminha,PORTUGUES,
83487,café berão,PORTUGUES,BA
83487,pó de mico,PORTUGUES,RJ
83489,olho de boi,PORTUGUES,Rio de Janeiro
83492,catureíba,PORTUGUES,sudeste
83492,óleo pardo,PORTUGUES,sudeste
83493,cabreúva,PORTUGUES,sul e sudeste
83493,sapuvão,PORTUGUES,sul
83543,Arapari,PORTUGUES,Norte
83543,Piradabi,PORTUGUES,Norte
83548,Fava-de-bolota,PORTUGUES,Nordeste
83607,Brinco de Saium,PORTUGUES,
83640,Guarapiranga,PORTUGUES,Maranhao
83640,Macacaúba,PORTUGUES,Amazonas
83734,Barbatimão; Barbatimão-do-norte ou Barbatimão-do-cerrado.,PORTUGUES,Nordeste
83735,Paricarana,PORTUGUES,Norte
83737,Taxirana ou Tachi-rana; Caicubi,PORTUGUES,Norte
83738,Tachi-rana; Taxirana ou; raramente; como Cumaru.,PORTUGUES,Norte
83740,Cuhuba; Tachi-rana Branca ou Taxirana,PORTUGUES,Norte
83742,Fava-pitiu,PORTUGUES,Norte
83742,Ingarana,PORTUGUES,Norte
83743,Barbatimão-da-folha-miúda,PORTUGUES,Sudeste
83751,Parácutaca,PORTUGUES,
83751,Pitaica,PORTUGUES,
83770,Coração-de-Negro,PORTUGUES,Amazonas
83774,Fava de capoeira,PORTUGUES,Maranhão
83777,Carrapatinho,PORTUGUES,Norte-AM
83777,Coração de negro,PORTUGUES,Norte-AM
83801,Paracutáca-de-terra-firme,PORTUGUES,Amazonas
83856,Angelim-do-igapó,PORTUGUES,Amazonas
83856,Fava-bolacha,PORTUGUES,Amazonas; Pará
83856,Fava-de-impigem,PORTUGUES,Amazonas; Pará
83856,Faveira-do-igapó,PORTUGUES,Amazonas; Pará
83856,Guáboa,ESPANHOL,Venezuela
83856,Marupa del bajo,ESPANHOL,Peru
83857,Faveira-amargosa,PORTUGUES,Amazonas
83857,Sucupira,PORTUGUES,Amazonas
83857,Sucupira-amarela,PORTUGUES,Amazonas
83857,Sucupira-preta,PORTUGUES,Mato Grosso
83889,angelim rajado; angelim pintado;,PORTUGUES,Amazônia
83889,urubuzeiro,PORTUGUES,Pará
84062,cupiuba,PORTUGUES,Norte
84062,cupiúba,PORTUGUES,Norte
84062,cupiúva,PORTUGUES,Norte
84062,cupúba,PORTUGUES,Norte
84062,cutiúba,PORTUGUES,Nordeste
84075,karinahi (nome Yanomami),PORTUGUES,Amazonas
84110,Carqueja-do-pântano,PORTUGUES,
84114,lacre,PORTUGUES,Acre
84124,lacre,PORTUGUES,Acre
84137,lacrezinho,PORTUGUES,Acre
84139,lacre,PORTUGUES,Acre
84145,Batata-Maira,PORTUGUES,Amazonas
84145,Mairá,PORTUGUES,Amazonas
84149,pombinho,PORTUGUES,
84209,louro-roxo,PORTUGUES,norte
84210,itauba,PORTUGUES,norte
84224,louro,PORTUGUES,norte
84226,anauerá,PORTUGUES,norte
84252,anauerá,PORTUGUES,norte
84255,cipó-chumbo,PORTUGUES,
84256,cipó-chumbo,PORTUGUES,
84262,caiaxio,PORTUGUES,norte
84265,louro,PORTUGUES,amazônica
84266,louro cedrinha,PORTUGUES,amazônica
84267,louro comum,PORTUGUES,amazônica
84268,louro imbauba,PORTUGUES,amazônica
84269,louro pirarucu,PORTUGUES,amazônica
84270,moroman,ESPANHOL,Roraima
84273,azywa' yw-pihun,KAXINAWA,amazônica
84274,louro,PORTUGUES,amazônica
84276,louro,PORTUGUES,amazônica
84284,louro-roxo,PORTUGUES,Amazonas
84293,louro-chumbo,PORTUGUES,Amazonas
84293,louro-rosa,PORTUGUES,Amazonas
84305,mahuba,PORTUGUES,amazônica
84306,Louro-Itauba,PORTUGUES,Amazônica
84306,Louro-pimenta,PORTUGUES,Bahiana
84316,louro inamuí,PORTUGUES,Amazônica
84316,sassafrás,PORTUGUES,Amazônica
84320,jigua,ESPANHOL,Equador
84321,louro,PORTUGUES,Amazônica
84323,canela branca,PORTUGUES,sudeste e sul do Brasil
84326,canela jacu,PORTUGUES,sudeste
84327,canela fedida,PORTUGUES,sudeste
84333,louro,PORTUGUES,Amazônica
84364,puchury rana,ESPANHOL,amazônica
84378,louro-preto,PORTUGUES,Amazonas
84422,moena,ESPANHOL,amazônica
84422,yalté,ESPANHOL,amazônica
84426,louro do baixio,PORTUGUES,amazônica
84484,pau da serra',PORTUGUES,Norte/AP
84491,pau amarelo (??),PORTUGUES,Amazonas
84726,muruci-vermelho,PORTUGUES,norte
84880,mamãorana,PORTUGUES,Norte
84884,falso-cardeiro,PORTUGUES,Norte
84901,enviratanha,PORTUGUES,Amazonas
84904,munguba,PORTUGUES,Amazonas
84904,sumaúma,PORTUGUES,Amazonas
84906,algodão-bravo,PORTUGUES,
84906,sumaúma-vermelha,PORTUGUES,
84926,cardeiro,PORTUGUES,norte
84928,castanha-branca,PORTUGUES,Norte
84928,envira-de-veado,PORTUGUES,Norte
85042,amendoim-do-campo,PORTUGUES,Sudeste
85042,chichá-do-cerrado,PORTUGUES,Sudeste
85056,malva do campo,PORTUGUES,Norte
85074,açoita cavalo,PORTUGUES,Amazonas
85095,carrapicho,PORTUGUES,Nordeste
85568,carrapeta,PORTUGUES,Rio de Janeiro
85582,jatuauba,PORTUGUES,Pará
85582,marinheiro,PORTUGUES,Bahia
85583,jatuauba,PORTUGUES,Pará
85583,marinheiro,PORTUGUES,Bahia
85586,café do mato,PORTUGUES,Rio de Janeiro
85586,camboatá,PORTUGUES,Santa Catarina
85711,fruta-pão,PORTUGUES,norte
85712,Jaca,PORTUGUES,Brasil
85720,leiteira,PORTUGUES,Amazonas
85727,carapiá,PORTUGUES,Minas Gerais
85727,figueirinha,PORTUGUES,Minas Gerais
85772,Pau-tanino,PORTUGUES,Amazonas
85772,Muiratinga,PORTUGUES,Amazonas
85817,Ucuuba-punã,PORTUGUES,Norte
85817,Ucuubarana,PORTUGUES,Norte
85823,Ucuuba-vermelha,PORTUGUES,Amazonas
85823,Ucuub-punã,PORTUGUES,Amazonas
85853,Ucuuba-da-mata,PORTUGUES,Pará
85853,Ucuuba-vermelha,PORTUGUES,Amazonas
85860,Ucuuba-branca,PORTUGUES,Pará
85860,Ucuuba-folha-grande,PORTUGUES,Amazônia
85863,Ucuuba-vermelha,PORTUGUES,Amazonas
85870,Ucuuba-caduca,PORTUGUES,Amazonas
85870,Ucuuba-peluda,PORTUGUES,Amazonas
85876,casca-de-vidro,PORTUGUES,Pará
85876,ucuuba-preta,PORTUGUES,Amazonas
85879,Ucuuba,PORTUGUES,Amazonas
85879,Ucuuba-vermelha,PORTUGUES,Mato Grosso
85899,Ucuuba-branca,PORTUGUES,Amazonas
85899,Ucuuba-da-mata,PORTUGUES,Pará
86133,peito-de-moça,PORTUGUES,Pará e Amapá
86198,muirapuama,PORTUGUES,Amazonas
86370,maracujá-de-morcego,PORTUGUES,
86370,maracujá-preto,PORTUGUES,
86374,maracujá-bravo,PORTUGUES,Acre
86377,maracujá-azedo,PORTUGUES,Santa Catarina; Paraná
86377,maracujá-de-suco,PORTUGUES,Santa Catarina; Paraná; Rio Grande do Sul
86514,caa-piranga,PORTUGUES,Pará
86517,uaiastic,PORTUGUES,Norte
86517,uaimo-astic,PORTUGUES,Norte
86814,cuspo-do-taquarizano,PORTUGUES,MS; MT
86814,grama-mata-égua,PORTUGUES,MG
86921,camalote,PORTUGUES,Rio Grande do Sul
86921,canarana,PORTUGUES,Roraima
86921,capim-camalote,PORTUGUES,Mato Grosso; Mato Grosso do Sul
86921,capim-do-rio,PORTUGUES,Rio Grande do Sul
86921,capim-vermelho,PORTUGUES,Rio Grande do Sul
86921,felpudo,PORTUGUES,Mato Grosso
86932,capim-colonião,PORTUGUES,
86958,switchgrass,INGLES,
87094,Milho,PORTUGUES,Todas
87253,manacá brasileiro,PORTUGUES,Amazonica
87253,Muçambeira,PORTUGUES,Pará
87303,tangarana blanca,ESPANHOL,Peru
87316,Texi,PORTUGUES,Amazonia
87424,Dão,PORTUGUES,Norte
87424,Jujuba,PORTUGUES,Norte
87424,Maçã de pobre,PORTUGUES,Norte
87434,Ameixa-japonesa,PORTUGUES,
87434,Nêspera,PORTUGUES,Sudeste
87618,Taeimi,PORTUGUES,Roraima (língua indígena Uaiacá)
87629,envira-surucucu,PORTUGUES,Amazonas
87629,ariri (indigina),PORTUGUES,Para
87640,cabelo de cotia,PORTUGUES,Acre
87644,laranja fedorenta,PORTUGUES,Acre
87650,sardinheiro,PORTUGUES,Acre
87679,capança,PORTUGUES,Acre
87683,capança,PORTUGUES,Acre
87685,capansa,PORTUGUES,Acre
87685,mata calado,PORTUGUES,Acre
87723,vacunzinho,PORTUGUES,Sul
87723,vacum,PORTUGUES,Sul
87723,guamerim,PORTUGUES,Sul
87723,chal-chal,PORTUGUES,Sul
87723,vacum mirim,PORTUGUES,Sul
87730,Balãozinho,PORTUGUES,SE
87730,Cina,PORTUGUES,N
87731,balãozinho,PORTUGUES,Sudeste
87731,camapu,PORTUGUES,Nordeste
87744,cipó-cururú,PORTUGUES,Centro-Oeste
87806,cipó cururú,PORTUGUES,Sul
87806,timbó,PORTUGUES,Sul
87833,timbó das rstingas,PORTUGUES,Sudeste
87842,pitombeira,PORTUGUES,Amazonas
87842,pitomba amarela,PORTUGUES,Amazonas
87842,pitomba,PORTUGUES,Amazonas
87842,olho-de-veado,PORTUGUES,Amazonas
87846,pitomba,PORTUGUES,AM
87849,pitomba,PORTUGUES,AM
87849,pitomba-brava,PORTUGUES,AM
